40F | 0000000140010420 | 59                       | pop rcx                                 | rcx: 68-> 4245445B00000000 rsp: 15DD08-> 15DD10   | 000000000015DD08: 4245445B00000000-> 4245445B0000 |
410 | 0000000140010421 | 49:890B                  | mov qword ptr ds:[r11],rcx              |                                                   | 0000000140010C8F: 3F646C72-> 4245445B00000000     | r11:"愾S"
411 | 0000000140010424 | 41:8B0A                  | mov ecx,dword ptr ds:[r10]              | rcx: 4245445B00000000-> 4C                        | 0000000140011627: FFFFFF8F0000004C-> FFFFFF8F0000 |
412 | 0000000140010427 | 49:83C2 04               | add r10,4                               | r10: 140011627-> 14001162B rflags: 202-> 206      |                                                   |
413 | 000000014001042B | 44:29C9                  | sub ecx,r9d                             | rcx: 4C-> B89AF354 rflags: 206-> 283              |                                                   |
414 | 000000014001042E | 44:31C9                  | xor ecx,r9d                             | rcx: B89AF354-> FFFFFFAC rflags: 283-> 286        |                                                   |
415 | 0000000140010431 | F7D1                     | not ecx                                 | rcx: FFFFFFAC-> 53                                |                                                   |
416 | 0000000140010433 | 41:01C9                  | add r9d,ecx                             | r9: 47650CF8-> 47650D4B rflags: 286-> 206         |                                                   |
417 | 0000000140010436 | FF24CB                   | jmp qword ptr ds:[rbx+rcx*8]            |                                                   | 0000000140010F47: 140010AA0-> 140010AA0           |
418 | 0000000140010AA0 | 49:8B0F                  | mov rcx,qword ptr ds:[r15]              | rcx: 53-> 15FE38                                  | 000000000015FC78: 15FE38-> 15FE38                 |
419 | 0000000140010AA3 | 49:83C7 08               | add r15,8                               | r15: 15FC78-> 15FC80 rflags: 206-> 212            |                                                   |
41A | 0000000140010AA7 | 4D:8B1F                  | mov r11,qword ptr ds:[r15]              | r11: 140010C8F-> 3F646C72                         | 000000000015FC80: 3F646C72-> 3F646C72             | r11:"愾S"
41B | 0000000140010AAA | 49:83C7 08               | add r15,8                               | r15: 15FC80-> 15FC88 rflags: 212-> 206            |                                                   |
41C | 0000000140010AAE | 4C:8919                  | mov qword ptr ds:[rcx],r11              |                                                   | 000000000015FE38: 543170-> 3F646C72               | r11:"愾S"
41D | 0000000140010AB1 | 41:8B0A                  | mov ecx,dword ptr ds:[r10]              | rcx: 15FE38-> FFFFFF8F                            | 000000014001162B: 4FFFFFF8F-> 4FFFFFF8F           |
41E | 0000000140010AB4 | 49:83C2 04               | add r10,4                               | r10: 14001162B-> 14001162F rflags: 206-> 202      |                                                   |
41F | 0000000140010AB8 | 44:29C9                  | sub ecx,r9d                             | rcx: FFFFFF8F-> B89AF244 rflags: 202-> 286        |                                                   |
420 | 0000000140010ABB | 44:31C9                  | xor ecx,r9d                             | rcx: B89AF244-> FFFFFF0F                          |                                                   |
421 | 0000000140010ABE | F7D1                     | not ecx                                 | rcx: FFFFFF0F-> F0                                |                                                   |
422 | 0000000140010AC0 | 41:01C9                  | add r9d,ecx                             | r9: 47650D4B-> 47650E3B rflags: 286-> 202         |                                                   |
423 | 0000000140010AC3 | FF24CB                   | jmp qword ptr ds:[rbx+rcx*8]            |                                                   | 000000014001142F: 14001037C-> 14001037C           |
424 | 000000014001037C | 41:8B0A                  | mov ecx,dword ptr ds:[r10]              | rcx: F0-> 4                                       | 000000014001162F: FFFFFF8F00000004-> FFFFFF8F0000 |
425 | 000000014001037F | 49:83C2 04               | add r10,4                               | r10: 14001162F-> 140011633 rflags: 202-> 216      |                                                   |
426 | 0000000140010383 | 44:29C9                  | sub ecx,r9d                             | rcx: 4-> B89AF1C9 rflags: 216-> 297               |                                                   |
427 | 0000000140010386 | 44:31C9                  | xor ecx,r9d                             | rcx: B89AF1C9-> FFFFFFF2 rflags: 297-> 282        |                                                   |
